nazwa_zmiennej;kraj;formula egzaminu;rodzaj_egzaminu;poziom_egzaminu;przedmiot;plec;typ_informacji_z_jednostka_miary;rok;wartosc;flaga
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;wiedza o społeczeństwie;mężczyźni;relacja [%];2021;32,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;geografia;mężczyźni;relacja [%];2021;33,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;biologia;mężczyźni;relacja [%];2021;34,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;chemia;mężczyźni;relacja [%];2021;40,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia;mężczyźni;relacja [%];2021;39,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;fizyka;mężczyźni;relacja [%];2021;36,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia muzyki;mężczyźni;relacja [%];2021;40,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia sztuki;mężczyźni;relacja [%];2021;40,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;filozofia;mężczyźni;relacja [%];2021;29,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łaciński i kultura antyczna;mężczyźni;relacja [%];2021;50,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;informatyka;mężczyźni;relacja [%];2021;37,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język kaszubski;mężczyźni;relacja [%];2021;71,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łemkowski;mężczyźni;relacja [%];2021;0;(.)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język polski;ogółem;relacja [%];2021;49,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język białoruski;ogółem;relacja [%];2021;100,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język litewski;ogółem;relacja [%];2021;79,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język ukraiński;ogółem;relacja [%];2021;65,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;matematyka;ogółem;relacja [%];2021;31,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język angielski;ogółem;relacja [%];2021;65,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język niemiecki;ogółem;relacja [%];2021;58,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język francuski;ogółem;relacja [%];2021;63,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język rosyjski;ogółem;relacja [%];2021;75,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język hiszpański;ogółem;relacja [%];2021;59,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język włoski;ogółem;relacja [%];2021;72,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;wiedza o społeczeństwie;ogółem;relacja [%];2021;27,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;geografia;ogółem;relacja [%];2021;33,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;biologia;ogółem;relacja [%];2021;33,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;chemia;ogółem;relacja [%];2021;35,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia;ogółem;relacja [%];2021;36,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;fizyka;ogółem;relacja [%];2021;37,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia muzyki;ogółem;relacja [%];2021;45,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia sztuki;ogółem;relacja [%];2021;43,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;filozofia;ogółem;relacja [%];2021;29,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łaciński i kultura antyczna;ogółem;relacja [%];2021;49,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;informatyka;ogółem;relacja [%];2021;37,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język kaszubski;ogółem;relacja [%];2021;61,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łemkowski;ogółem;relacja [%];2021;89,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język polski;kobiety;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język angielski;kobiety;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język niemiecki;kobiety;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język francuski;kobiety;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język rosyjski;kobiety;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język hiszpański;kobiety;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język włoski;kobiety;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język polski;mężczyźni;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język angielski;mężczyźni;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język niemiecki;mężczyźni;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język francuski;mężczyźni;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język rosyjski;mężczyźni;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język hiszpański;mężczyźni;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język włoski;mężczyźni;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język polski;ogółem;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język angielski;ogółem;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język niemiecki;ogółem;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język francuski;ogółem;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język rosyjski;ogółem;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język hiszpański;ogółem;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język włoski;ogółem;relacja [%];2021;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język polski;kobiety;relacja [%];2022;57,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język białoruski;kobiety;relacja [%];2022;70,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język litewski;kobiety;relacja [%];2022;80,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język ukraiński;kobiety;relacja [%];2022;73,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;matematyka;kobiety;relacja [%];2022;57,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język angielski;kobiety;relacja [%];2022;74,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język niemiecki;kobiety;relacja [%];2022;56,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język francuski;kobiety;relacja [%];2022;80,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język rosyjski;kobiety;relacja [%];2022;67,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język hiszpański;kobiety;relacja [%];2022;77,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język włoski;kobiety;relacja [%];2022;77,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język polski;mężczyźni;relacja [%];2022;50,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język białoruski;mężczyźni;relacja [%];2022;71,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język litewski;mężczyźni;relacja [%];2022;66,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język ukraiński;mężczyźni;relacja [%];2022;68,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;matematyka;mężczyźni;relacja [%];2022;57,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język angielski;mężczyźni;relacja [%];2022;78,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język niemiecki;mężczyźni;relacja [%];2022;58,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język francuski;mężczyźni;relacja [%];2022;81,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język rosyjski;mężczyźni;relacja [%];2022;68,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język hiszpański;mężczyźni;relacja [%];2022;76,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język włoski;mężczyźni;relacja [%];2022;74,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język polski;ogółem;relacja [%];2022;54,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język białoruski;ogółem;relacja [%];2022;70,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język litewski;ogółem;relacja [%];2022;73,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język ukraiński;ogółem;relacja [%];2022;72,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;matematyka;ogółem;relacja [%];2022;57,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język angielski;ogółem;relacja [%];2022;76,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język niemiecki;ogółem;relacja [%];2022;57,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język francuski;ogółem;relacja [%];2022;81,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język rosyjski;ogółem;relacja [%];2022;67,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język hiszpański;ogółem;relacja [%];2022;76,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język włoski;ogółem;relacja [%];2022;76,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język polski;kobiety;relacja [%];2022;55,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język białoruski;kobiety;relacja [%];2022;99,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język litewski;kobiety;relacja [%];2022;80,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język ukraiński;kobiety;relacja [%];2022;73,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;matematyka;kobiety;relacja [%];2022;36,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język angielski;kobiety;relacja [%];2022;63,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język niemiecki;kobiety;relacja [%];2022;52,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język francuski;kobiety;relacja [%];2022;60,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język rosyjski;kobiety;relacja [%];2022;78,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język hiszpański;kobiety;relacja [%];2022;53,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język włoski;kobiety;relacja [%];2022;67,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;wiedza o społeczeństwie;kobiety;relacja [%];2022;28,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;geografia;kobiety;relacja [%];2022;39,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;biologia;kobiety;relacja [%];2022;43,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;chemia;kobiety;relacja [%];2022;34,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia;kobiety;relacja [%];2022;35,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;fizyka;kobiety;relacja [%];2022;37,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia muzyki;kobiety;relacja [%];2022;40,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia sztuki;kobiety;relacja [%];2022;39,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;filozofia;kobiety;relacja [%];2022;39,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łaciński i kultura antyczna;kobiety;relacja [%];2022;48,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;informatyka;kobiety;relacja [%];2022;42,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język kaszubski;kobiety;relacja [%];2022;61,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łemkowski;kobiety;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język polski;mężczyźni;relacja [%];2022;51,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język białoruski;mężczyźni;relacja [%];2022;100,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język litewski;mężczyźni;relacja [%];2022;85,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język ukraiński;mężczyźni;relacja [%];2022;64,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;matematyka;mężczyźni;relacja [%];2022;30,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język angielski;mężczyźni;relacja [%];2022;62,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język niemiecki;mężczyźni;relacja [%];2022;52,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język francuski;mężczyźni;relacja [%];2022;61,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język rosyjski;mężczyźni;relacja [%];2022;79,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język hiszpański;mężczyźni;relacja [%];2022;47,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język włoski;mężczyźni;relacja [%];2022;69,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;wiedza o społeczeństwie;mężczyźni;relacja [%];2022;33,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;geografia;mężczyźni;relacja [%];2022;41,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;biologia;mężczyźni;relacja [%];2022;44,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;chemia;mężczyźni;relacja [%];2022;42,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia;mężczyźni;relacja [%];2022;40,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;fizyka;mężczyźni;relacja [%];2022;36,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia muzyki;mężczyźni;relacja [%];2022;32,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia sztuki;mężczyźni;relacja [%];2022;34,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;filozofia;mężczyźni;relacja [%];2022;38,6;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łaciński i kultura antyczna;mężczyźni;relacja [%];2022;46,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;informatyka;mężczyźni;relacja [%];2022;39,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język kaszubski;mężczyźni;relacja [%];2022;57,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łemkowski;mężczyźni;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język polski;ogółem;relacja [%];2022;54,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język białoruski;ogółem;relacja [%];2022;99,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język litewski;ogółem;relacja [%];2022;81,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język ukraiński;ogółem;relacja [%];2022;70,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;matematyka;ogółem;relacja [%];2022;33,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język angielski;ogółem;relacja [%];2022;62,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język niemiecki;ogółem;relacja [%];2022;52,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język francuski;ogółem;relacja [%];2022;60,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język rosyjski;ogółem;relacja [%];2022;79,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język hiszpański;ogółem;relacja [%];2022;52,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język włoski;ogółem;relacja [%];2022;67,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;wiedza o społeczeństwie;ogółem;relacja [%];2022;30,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;geografia;ogółem;relacja [%];2022;40,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;biologia;ogółem;relacja [%];2022;43,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;chemia;ogółem;relacja [%];2022;36,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia;ogółem;relacja [%];2022;38,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;fizyka;ogółem;relacja [%];2022;36,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia muzyki;ogółem;relacja [%];2022;37,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;historia sztuki;ogółem;relacja [%];2022;38,9;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;filozofia;ogółem;relacja [%];2022;38,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łaciński i kultura antyczna;ogółem;relacja [%];2022;47,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;informatyka;ogółem;relacja [%];2022;40,1;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język kaszubski;ogółem;relacja [%];2022;60,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;rozszerzony;język łemkowski;ogółem;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język polski;kobiety;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język angielski;kobiety;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język niemiecki;kobiety;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język francuski;kobiety;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język rosyjski;kobiety;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język hiszpański;kobiety;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język włoski;kobiety;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język polski;mężczyźni;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język angielski;mężczyźni;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język niemiecki;mężczyźni;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język francuski;mężczyźni;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język rosyjski;mężczyźni;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język hiszpański;mężczyźni;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język włoski;mężczyźni;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język polski;ogółem;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język angielski;ogółem;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język niemiecki;ogółem;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język francuski;ogółem;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język rosyjski;ogółem;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język hiszpański;ogółem;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;ustny;nie dotyczy;język włoski;ogółem;relacja [%];2022;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język polski;kobiety;relacja [%];2023;59,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język białoruski;kobiety;relacja [%];2023;44,0;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język litewski;kobiety;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język ukraiński;kobiety;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;matematyka;kobiety;relacja [%];2023;46,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język angielski;kobiety;relacja [%];2023;67,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język niemiecki;kobiety;relacja [%];2023;49,7;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język francuski;kobiety;relacja [%];2023;70,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język rosyjski;kobiety;relacja [%];2023;68,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język hiszpański;kobiety;relacja [%];2023;63,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język włoski;kobiety;relacja [%];2023;87,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język polski;mężczyźni;relacja [%];2023;55,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język białoruski;mężczyźni;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język litewski;mężczyźni;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język ukraiński;mężczyźni;relacja [%];2023;0;(–)
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;matematyka;mężczyźni;relacja [%];2023;53,3;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język angielski;mężczyźni;relacja [%];2023;76,5;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język niemiecki;mężczyźni;relacja [%];2023;52,4;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język francuski;mężczyźni;relacja [%];2023;80,8;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język rosyjski;mężczyźni;relacja [%];2023;69,2;
Średnie wyniki egzaminu maturalnego;Polska;formuła 2015;pisemny;podstawowy;język hiszpański;mężczyźni;relacja [%];2023;74,7;
